ta;Ubike;Ibike;Ua;Ia1;Ia2;Ia3;Sa1;Sa2;Sa3;Din1;DMka;DZka;Ika;Din2;Temp1;Temp2;Bpos;DMhr;v;dzp;Temp3;Pbike;Pa1;Pa2;Pa3;s;FW;UF;Marke;ERR
3589;0,0;-0,03;42,02;-0,02;0,02;0,11;0;0;0;0;0,04;9,6;1;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,04;0,67;3,7;0,0;0,0;-0,0;0;0
3599;0,0;-0,02;42,02;-0,03;0,03;0,3;0;0;0;0;0,04;9,6;1;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,04;1,09;10,17;0,0;0,0;-0,0;0;0
3609;0,0;-0,01;42,02;-0,03;0,01;0,11;0;0;0;0;0,04;9,6;1;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,04;0,25;3,7;0,0;0,0;-0,0;0;0
3619;0,0;-0,03;42,02;-0,02;0,02;0,33;0;0;0;0;0,04;9,6;1;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,04;0,67;11,09;0,0;0,0;-0,0;0;0
3629;0,0;-0,01;42,02;-0,03;0,01;0,12;0;0;0;0;0,04;9,6;1;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,04;0,46;3,93;0,0;0,0;-0,0;0;0
3639;0,0;-0,03;42,02;-0,02;0,02;0,34;0;0;0;0;0,04;9,6;1;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,04;0,67;11,55;0,0;0,0;-0,0;0;0
3649;0,0;-0,03;42,02;-0,03;0,01;0,09;0;0;0;0;0,04;9,6;1;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,04;0,25;3,0;0,0;0,0;-0,0;0;0
3659;0,0;-0,03;42,02;-0,01;0,01;0,3;0;0;0;0;0,04;9,6;1;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,04;0,46;10,17;0,0;0,0;-0,0;0;0
3669;0,0;-0,03;42,02;-0,02;0,01;0,1;0;0;0;0;0,04;9,6;1;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,04;0,25;3,24;0,0;0,0;-0,0;0;0
3679;0,0;-0,02;42,02;-0,02;0,01;0,3;0;0;0;0;0,04;9,6;1;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,04;0,46;9,94;0,0;0,0;-0,0;0;0
3689;0,0;-0,02;42,02;-0,02;0,01;0,1;0;0;0;0;0,04;9,6;1;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,04;0,25;3,47;0,0;0,0;-0,0;0;0
3699;0,0;-0,03;42,02;-0,02;0,02;0,32;0;0;0;0;0,04;9,6;1;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,04;0,67;10,63;0,0;0,0;-0,0;0;0
3709;0,0;-0,03;42,02;-0,02;0,02;0,1;0;0;0;0;0,04;9,6;1;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,04;0,67;3,47;0,0;0,0;-0,0;0;0
3719;0,0;-0,03;42,02;-0,03;0,02;0,3;0;0;0;0;0,04;9,6;1;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,04;0,67;10,17;0,0;0,0;-0,0;0;0
3729;0,0;-0,02;42,02;-0,03;0,01;0,09;0;0;0;0;0,04;9,6;1;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,04;0,46;3,0;0,0;0,0;-0,0;0;0
3739;0,0;-0,02;42,02;-0,02;0,01;0,3;0;0;0;0;0,04;9,6;1;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,04;0,46;10,17;0,0;0,0;-0,0;0;0
3749;0,0;-0,02;42,02;-0,02;0,01;0,08;0;0;0;0;0,04;9,6;1;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,04;0,46;2,54;0,0;0,0;-0,0;0;0
3759;0,0;-0,01;42,02;-0,03;0,01;0,28;0;0;0;0;0,03;9,6;1;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,03;0,25;9,47;0,0;0,0;-0,0;0;0
3769;0,0;-0,03;42,02;-0,02;0,02;0,1;0;0;0;0;0,03;9,6;1;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,04;0,67;3,47;0,0;0,0;-0,0;0;0
3779;0,0;-0,02;42,02;-0,03;0,01;0,3;0;0;0;0;0,03;9,6;1;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,03;0,46;9,94;0,0;0,0;-0,0;0;0
3789;0,0;-0,03;42,02;-0,02;0,01;0,08;0;0;0;0;0,03;9,6;1;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,04;0,46;2,77;0,0;0,0;-0,0;0;0
3799;0,0;-0,02;42,02;-0,02;0,03;0,3;0;0;0;0;0,0;0,0;1;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,01;1,09;10,17;0,0;0,0;-0,0;0;0
3809;0,0;-0,02;42,02;-0,03;0,01;0,09;0;0;0;0;0,0;0,0;1;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,01;0,46;3,0;0,0;0,0;-0,0;0;0
3819;0,0;-0,02;42,02;-0,03;0,03;0,32;1000;0;0;0;0,0;0,0;1;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,01;0,88;10,63;0,0;0,0;-0,0;0;0
3829;0,0;-0,03;42,02;-0,04;0,02;0,1;1000;0;0;0;0,0;0,0;1;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,01;0,67;3,24;0,0;0,0;-0,0;0;0
3839;0,0;-0,03;42,02;-0,07;0,01;0,31;1000;0;0;0;0,0;0,0;1;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,01;0,46;10,4;0,0;0,0;-0,0;0;0
3849;0,0;-0,01;42,02;-0,06;0,01;0,11;1000;0;0;0;0,0;0,0;1;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,01;0,25;3,7;0,0;0,0;-0,0;0;0
3859;0,0;-0,01;42,02;-0,23;0,05;0,33;1000;0;0;0;0,0;0,0;1;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,01;1,51;11,09;0,0;0,0;-0,0;0;0
3869;0,0;-0,03;42,02;-0,09;0,0;0,07;1000;0;0;0;0,0;0,0;1;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,02;0,04;2,31;0,0;0,0;-0,0;0;0
3879;0,0;-0,03;42,02;-0,19;0,05;0,27;1000;0;0;0;0,0;0,0;1;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,02;1,51;9,01;0,0;0,0;-0,0;0;0
3889;0,0;-0,01;41,97;-0,24;-0,02;0,06;1000;0;0;0;0,0;0,0;1;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,02;0,59;2,08;0,0;0,0;-0,0;0;0
3899;0,0;-0,02;42,0;-0,22;-0,02;0,28;1000;0;0;0;0,0;0,0;1;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,03;0,8;9,47;0,0;0,0;-0,0;0;0
3909;0,0;-0,01;42,02;-0,32;0,03;0,1;1000;0;0;0;0,0;0,0;1;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,03;1,09;3,47;0,0;0,0;-0,0;0;0
3919;0,0;-0,03;42,02;-0,19;0,03;0,38;1000;0;0;0;0,0;0,0;2;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,04;1,09;12,71;0,0;0,0;-0,0;0;0
3929;0,0;-0,01;42,02;-0,44;-0,01;0,12;1000;0;0;0;0,0;0,0;2;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,04;0,38;3,93;0,0;0,0;-0,0;0;0
3939;0,0;-0,01;42,01;-0,16;0,03;0,33;1000;0;0;0;0,0;0,0;2;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,05;1,09;11,09;0,0;0,0;-0,0;0;0
3949;0,0;-0,01;42,02;-0,31;-0,0;0,07;1000;0;0;0;0,0;0,0;2;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,05;0,17;2,31;0,0;0,0;-0,0;0;0
3959;0,0;-0,03;42,02;0,0;0,03;0,3;1000;0;0;0;0,41;20,8;3;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,89;0,88;10,17;0,0;0,0;-0,0;0;0
3969;0,0;-0,02;42,01;-0,17;-0,03;0,08;1000;0;0;0;0,4;20,8;3;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,87;1,01;2,77;0,0;0,0;-0,0;0;0
3979;0,0;-0,03;42,02;-0,25;0,01;0,3;1000;0;0;0;0,44;20,8;3;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;0,97;0,25;9,94;0,0;0,0;-0,0;0;0
3989;0,0;-0,03;41,99;0,0;0,03;0,11;1000;0;0;0;0,4;26,5;4;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;1,12;1,09;3,69;0,0;0,0;-0,0;0;0
3999;0,0;-0,02;42,02;-0,09;-0,02;0,34;1000;0;0;0;0,4;26,5;4;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;1,1;0,8;11,32;0,0;0,0;-0,0;0;0
4009;0,0;-0,01;42,0;-0,31;0,05;0,11;1000;0;0;0;0,41;26,5;4;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;1,15;1,51;3,7;0,0;0,0;-0,0;0;0
4019;0,0;-0,02;42,03;0,03;0,06;0,34;1000;0;0;0;0,49;26,5;4;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;1,35;1,93;11,33;0,0;0,0;-0,0;0;0
4029;0,0;-0,02;41,97;-0,25;-0,04;0,07;1000;0;0;0;0,49;25,5;5;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;1,31;1,22;2,31;0,0;0,0;-0,0;0;0
4039;0,0;-0,01;42,02;-0,29;0,06;0,29;1000;0;0;0;0,55;25,5;5;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;1,47;2,14;9,71;0,0;0,0;-0,0;0;0
4049;0,0;-0,03;42,02;-0,04;-0,02;0,08;1000;0;0;0;0,61;25,5;5;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;1,64;0,8;2,77;0,0;0,0;-0,0;0;0
4059;0,0;-0,03;42,02;-0,4;0,02;0,3;1000;0;0;0;0,64;24,4;6;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;1,62;0,67;9,94;0,0;0,0;-0,0;0;0
4069;0,0;-0,02;41,97;-0,19;0,0;0,11;1000;0;0;0;0,69;24,4;6;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;1,78;0,04;3,69;0,0;0,0;-0,0;0;0
4079;0,0;-0,01;41,99;-0,79;0,0;0,36;1000;0;0;0;0,73;24,4;6;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;1,86;0,04;12,01;0,0;0,0;-0,0;0;0
4089;0,0;-0,03;42,0;-1,26;0,01;0,09;1000;0;0;0;0,97;24,1;7;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;2,44;0,46;3,0;0,0;0,0;-0,0;0;0
4099;0,0;-0,02;41,89;-2,13;-0,02;0,07;1000;0;0;0;1,43;24,1;7;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;3,6;0,8;2,3;0,0;0,0;-0,0;0;0
4109;0,0;-0,03;41,94;-2,75;0,03;-0,2;1000;0;0;0;2,53;24,1;7;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;6,38;0,88;-6,69;0,0;0,0;-0,0;0;0
4119;0,0;-0,02;41,95;-2,84;0,04;-0,08;1000;0;0;0;4,38;24,1;7;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;11,05;1,3;-2,77;0,0;0,0;-0,0;0;0
4129;0,0;-0,03;42,02;-2,86;0,05;-0,05;1000;0;0;0;6,98;24,1;7;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;17,62;1,51;-1,62;0,0;0,0;-0,0;0;0
4139;0,0;-0,02;41,95;-3,79;0,01;0,33;1000;0;0;0;9,39;24,1;7;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;23,69;0,25;11,07;0,0;0,0;-0,0;0;0
4149;0,0;-0,03;41,95;-4,27;-0,0;0,43;1000;0;0;0;17,78;14,8;8;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;27,55;0,17;14,54;0,0;0,0;-0,0;0;0
4159;0,0;-0,03;41,95;-4,37;-0,02;0,68;1000;0;0;0;21,32;14,8;8;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;33,03;0,59;22,84;0,0;0,0;-0,0;0;0
4169;0,0;-0,02;41,97;-4,02;0,02;-0,19;1000;0;0;0;25,14;14,8;8;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;38,96;0,67;-6,23;0,0;0,0;-0,0;0;0
4179;0,0;-0,03;41,92;-5,36;0,01;-0,58;1000;0;0;0;28,44;14,8;8;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;44,07;0,25;-19,6;0,0;0,0;-0,0;0;0
4189;0,0;-0,02;41,91;-5,49;0,02;-0,7;1000;0;0;0;32,69;14,8;8;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;50,66;0,67;-23,51;0,0;0,0;-0,0;0;0
4199;0,0;-0,03;41,93;-5,28;0,03;-0,19;1000;0;0;0;37,11;14,8;8;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;57,51;1,09;-6,23;0,0;0,0;-0,0;0;0
4209;0,0;-0,02;41,97;-4,27;0,02;0,21;1000;0;0;0;41,16;14,8;8;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;63,79;0,67;7,16;0,0;0,0;-0,0;0;0
4219;0,0;-0,02;41,91;-5,53;-0,0;0,6;1000;0;0;0;44,53;14,8;8;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;69,01;0,17;20,05;0,0;0,0;-0,0;0;0
4229;0,0;-0,03;41,92;-6,16;-0,02;0,14;1000;0;0;0;49,42;14,8;8;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;76,58;0,8;4,84;0,0;0,0;-0,0;0;0
4239;0,0;-0,03;41,93;-5,63;-0,02;0,26;1000;0;0;0;54,61;14,8;8;32;254,0;254,0;0;0,0;0,8;112;90,5;-0,0;84,63;0,8;8,76;0,0;0,0;-0,0;0;0
4249;0,0;-0,04;42,16;-3,48;0,02;-0,4;1000;0;0;0;59,3;14,8;8;32;254,0;254,0;0;0,0;0,0;113;90,5;-0,0;91,9;0,67;-13,45;0,04;0,0;-0,0;0;0
4259;0,0;-0,03;41,95;-5,18;0,03;-0,48;1000;0;0;0;94,64;7,5;9;32;254,0;254,0;0;0,0;0,0;113;90,5;-0,0;74,32;0,88;-16,15;0,04;0,0;-0,0;0;0
4269;0,0;-0,03;41,91;-5,58;0,04;-0,76;1000;0;0;0;101,02;7,5;9;32;254,0;254,0;0;0,0;0,0;113;90,5;-0,0;79,34;1,3;-25,59;0,04;0,0;-0,0;0;0
4279;0,0;-0,03;41,92;-5,88;0,03;-0,08;1000;0;0;0;108,22;7,5;9;32;254,0;254,0;0;0,0;0,0;113;90,5;-0,0;84,99;1,09;-2,54;0,04;0,0;-0,0;0;0
4289;0,0;-0,02;42,03;-3,61;0,05;0,11;1000;0;0;0;115,0;7,5;9;32;254,0;254,0;0;0,0;0,0;113;90,5;-0,0;90,31;1,72;3,7;0,04;0,0;-0,0;0;0
4299;0,0;-0,03;41,96;-5,55;-0,01;0,83;1000;0;0;0;118,15;7,5;9;32;254,0;254,0;0;0,0;0,0;113;90,5;-0,0;92,79;0,38;27,92;0,04;0,0;-0,0;0;0
4309;0,0;-0,05;41,94;-5,49;-0,03;0,58;1000;0;0;0;122,72;7,5;9;32;254,0;254,0;0;0,0;0,0;113;90,5;-0,0;96,38;1,01;19,61;0,04;0,0;-0,0;0;0
4319;0,0;-0,03;41,95;-4,54;-0,01;0,05;1000;0;0;0;126,38;7,5;9;32;254,0;254,0;0;0,0;0,0;113;90,5;-0,0;99,25;0,38;1,85;0,04;0,0;-0,0;0;0
4329;0,0;-0,02;41,92;-5,51;0,0;-0,63;1000;0;0;0;128,65;7,5;9;32;254,0;254,0;0;0,0;0,0;113;90,5;-0,0;101,03;0,04;-21,21;0,04;0,0;-0,0;0;0
4339;0,0;-0,03;41,94;-4,88;0,03;-0,32;1000;0;0;0;132,18;7,5;9;32;254,0;254,0;0;0,0;0,0;113;90,5;-0,0;103,8;0,88;-10,84;0,04;0,0;-0,0;0;0
4349;0,0;-0,02;41,94;-1,26;0,31;-0,54;1000;0;0;0;133,63;7,5;9;32;254,0;254,0;0;0,0;1,4;114;90,5;-0,0;104,94;10,53;-17,99;0,08;0,0;-0,0;0;0
4359;0,0;-0,03;41,94;-4,48;0,03;0,03;1000;0;0;0;129,6;7,5;9;32;254,0;254,0;0;0,0;1,4;114;90,5;-0,0;101,78;1,09;0,92;0,08;0,0;-0,0;0;0
4369;0,0;-0,03;41,95;-4,16;0,01;0,27;1000;0;0;0;126,37;7,7;10;32;254,0;254,0;0;0,0;1,4;114;90,5;-0,0;101,89;0,25;9,0;0,08;0,0;-0,0;0;0
4379;0,0;-0,03;41,95;-4,41;-0,02;0,63;1000;0;0;0;126,54;7,7;10;32;254,0;254,0;0;0,0;1,4;114;90,5;-0,0;102,03;0,59;21,23;0,08;0,0;-0,0;0;0
4389;0,0;-0,03;41,95;-3,93;-0,02;0,18;1000;0;0;0;125,31;7,7;10;32;254,0;254,0;0;0,0;1,4;114;90,5;-0,0;101,04;0,59;6,0;0,08;0,0;-0,0;0;0
4399;0,0;-0,03;41,95;-3,93;0,01;0,01;1000;0;0;0;123,29;7,7;10;32;254,0;254,0;0;0,0;1,4;114;90,5;-0,0;99,4;0,25;0,23;0,08;0,0;-0,0;0;0
4409;0,0;-0,02;41,96;-1,91;0,11;-0,26;1000;0;0;0;121,53;7,7;10;32;254,0;254,0;0;0,0;1,4;114;90,5;-0,0;97,99;3,61;-8,77;0,08;0,0;-0,0;0;0
4419;0,0;-0,01;42,03;-2,96;0,04;-0,11;1000;0;0;0;118,46;7,7;10;32;254,0;254,0;0;0,17;2,2;115;90,5;-0,0;95,51;1,3;-3,7;0,12;0,0;-0,0;0;0
4429;0,0;-0,03;41,95;-3,5;0,02;-0,11;1000;0;0;0;115,13;7,7;10;32;254,0;254,0;0;0,17;2,2;115;90,5;-0,0;92,82;0,67;-3,69;0,12;0,09;-0,0;0;0
4439;0,0;-0,03;41,95;-3,65;-0,1;0,19;1000;0;0;0;92,72;11,5;11;32;254,0;254,0;0;0,17;2,2;115;90,5;-0,0;111,65;3,31;6,46;0,12;0,17;-0,0;0;0
4449;0,0;-0,03;41,97;-3,15;0,01;0,38;1000;0;0;0;90,59;11,5;11;32;254,0;254,0;0;0,17;2,2;115;90,5;-0,0;109,09;0,46;12,69;0,12;0,26;-0,0;0;0
4459;0,0;-0,01;41,97;-3,27;-0,17;0,53;1000;0;0;0;90,22;11,5;11;32;254,0;254,0;0;0,17;2,2;115;90,5;-0,0;108,64;5,62;17,77;0,12;0,34;-0,0;0;0
4469;0,0;-0,02;41,95;-3,04;-0,02;0,04;1000;0;0;0;88,15;11,5;11;32;254,0;254,0;0;0,19;2,8;116;90,5;-0,0;106,15;0,59;1,38;0,16;0,43;-0,0;0;0
4479;0,0;-0,03;41,97;-1,96;0,07;0,0;1000;0;0;0;85,41;11,5;11;32;254,0;254,0;0;0,19;2,8;116;90,5;-0,0;102,85;2,35;0,0;0,16;0,54;-0,0;0;0
4489;0,0;-0,03;41,97;-2,74;-0,16;-0,2;1000;0;0;0;81,18;11,5;11;32;254,0;254,0;0;0,19;2,8;116;90,5;-0,0;97,76;5,41;-6,69;0,16;0,66;-0,0;0;0
4499;0,0;-0,02;41,96;-2,61;0,03;0,06;1000;0;0;0;67,55;14,1;12;32;254,0;254,0;0;0,19;2,8;116;90,5;-0,0;99,74;1,09;2,08;0,16;0,78;-0,0;0;0
4509;0,0;-0,02;41,97;-2,54;0,03;-0,02;1000;0;0;0;64,88;14,1;12;32;254,0;254,0;0;0,2;3,3;117;90,5;-0,0;95,79;1,09;-0,69;0,2;0,89;-0,0;0;0
4519;0,0;-0,03;42,02;-2,02;0,03;0,05;1000;0;0;0;62,2;14,1;12;32;254,0;254,0;0;0,2;3,3;117;90,5;-0,0;91,83;1,09;1,62;0,2;1,04;-0,0;0;0
4529;0,0;-0,03;41,98;-2,21;-0,0;-0,23;1000;0;0;0;59,91;14,1;12;32;254,0;254,0;0;0,2;3,3;117;90,5;-0,0;88,45;0,17;-7,85;0,2;1,18;-0,0;0;0
4539;0,0;-0,03;41,99;-1,71;0,01;0,32;1000;0;0;0;56,92;14,1;12;32;254,0;254,0;0;0,2;3,3;117;90,5;-0,0;84,03;0,46;10,62;0,2;1,33;-0,0;0;0
4549;0,0;-0,01;42,02;-1,91;0,09;0,03;1000;0;0;0;48,04;16,6;13;32;254,0;254,0;0;0,2;3,7;118;90,5;-0,0;83,51;2,98;1,16;0,24;1,47;-0,0;0;0
4559;0,0;-0,03;42,01;-1,86;0,04;0,1;1000;0;0;0;48,58;16,6;13;32;254,0;254,0;0;0,2;3,7;118;90,5;-0,0;84,44;1,3;3,47;0,24;1,64;-0,0;0;0
4569;0,0;-0,01;41,98;-1,53;-0,03;-0,04;1000;0;0;0;46,46;16,6;13;32;254,0;254,0;0;0,2;3,7;118;90,5;-0,0;80,76;1,01;-1,39;0,24;1,81;-0,0;0;0
4579;0,0;-0,03;42,0;-1,71;0,07;0,23;1000;0;0;0;44,34;16,6;13;32;254,0;254,0;0;0,21;4,0;119;90,5;-0,0;77,08;2,35;7,62;0,27;1,97;-0,0;0;0
4589;0,0;-0,01;42,0;-1,43;-0,05;0,11;1000;0;0;0;42,17;16,6;13;32;254,0;254,0;0;0,21;4,0;119;90,5;-0,0;73,29;1,64;3,7;0,27;2,16;-0,0;0;0
4599;0,0;-0,03;42,0;-1,44;-0,0;0,43;1000;0;0;0;36,51;18,8;14;32;254,0;254,0;0;0,21;4,0;119;90,5;-0,0;71,87;0,17;14,55;0,27;2,35;-0,0;0;0
4609;0,0;-0,03;42,0;-1,5;0,02;0,32;1000;0;0;0;34,72;18,8;14;32;254,0;254,0;0;0,21;4,0;119;90,5;-0,0;68,35;0,67;10,63;0,27;2,54;-0,0;0;0
4619;0,0;-0,03;42,0;-0,92;0,03;0,41;1000;0;0;0;34,46;18,8;14;32;254,0;254,0;0;0,22;4,3;120;90,5;-0,0;67,84;1,09;13,63;0,31;2,72;-0,0;0;0
4629;0,0;-0,01;42,0;-1,16;0,0;0,04;1000;0;0;0;33,13;18,8;14;32;254,0;254,0;0;0,22;4,3;120;90,5;-0,0;65,22;0,04;1,39;0,31;2,93;-0,0;0;0
4639;0,0;-0,01;42,0;-0,99;0,04;0,21;1000;0;0;0;29,9;20,1;15;32;254,0;254,0;0;0,22;4,3;120;90,5;-0,0;62,92;1,3;6,93;0,31;3,14;-0,0;0;0
4649;0,0;-0,01;41,99;-0,96;0,0;0,01;1000;0;0;0;28,18;20,1;15;32;254,0;254,0;0;0,22;4,5;121;90,5;-0,0;59,3;0,04;0,46;0,35;3,34;-0,0;0;0
4659;0,0;-0,02;42,0;-0,82;-0,0;0,25;1000;0;0;0;26,75;20,1;15;32;254,0;254,0;0;0,35;4,5;121;90,5;-0,0;56,29;0,17;8,55;0,35;3,56;-0,0;0;0
4669;0,0;-0,02;42,0;-0,61;0,03;0,14;1000;0;0;0;25,13;20,1;15;32;254,0;254,0;0;0,35;4,5;121;90,5;-0,0;52,89;1,09;4,85;0,35;3,91;-0,0;0;0
4679;0,0;-0,02;42,0;-0,63;0,03;0,41;1000;0;0;0;22,04;21,6;16;32;254,0;254,0;0;0,36;4,7;122;90,5;-0,0;49,85;1,09;13,86;0,39;4,26;-0,0;0;0
4689;0,0;-0,02;42,02;-0,48;0,02;0,19;1000;0;0;0;21,19;21,6;16;32;254,0;254,0;0;0,37;4,7;122;90,5;-0,0;47,93;0,67;6,47;0,39;4,63;-0,0;0;0
4699;0,0;-0,02;42,0;-0,73;-0,0;0,29;1000;0;0;0;19,73;21,6;16;32;254,0;254,0;0;0,37;4,7;122;90,5;-0,0;44,63;0,17;9,7;0,39;5,02;-0,0;0;0
4709;0,0;-0,03;42,0;-0,52;0,0;0,03;1000;0;0;0;17,31;23,1;17;32;254,0;254,0;0;0,39;4,9;123;90,5;-0,0;41,87;0,04;1,16;0,43;5,41;-0,0;0;0
4719;0,0;-0,03;42,03;-0,44;0,06;0,28;1000;0;0;0;16,08;23,1;17;32;254,0;254,0;0;0,4;4,9;123;90,5;-0,0;38,9;2,14;9,48;0,43;5,83;-0,0;0;0
4729;0,0;-0,03;42,0;-0,51;-0,0;0,08;1000;0;0;0;15,1;23,1;17;32;254,0;254,0;0;0,41;5,0;124;90,5;-0,0;36,53;0,17;2,77;0,47;6,27;-0,0;0;0
4739;0,0;-0,03;42,02;-0,29;0,07;0,32;1000;0;0;0;14,05;23,1;17;32;254,0;254,0;0;0,42;5,0;124;90,5;-0,0;33,99;2,35;10,63;0,47;6,72;-0,0;0;0
4749;0,0;-0,03;42,02;-0,21;-0,02;0,1;1000;0;0;0;12,66;24,1;18;32;254,0;254,0;0;0,43;5,0;124;90,5;-0,0;31,94;0,59;3,24;0,47;7,19;-0,0;0;0
4759;0,0;-0,01;42,01;-0,27;0,05;0,34;1000;0;0;0;11,62;24,1;18;32;254,0;254,0;0;0,44;5,2;125;90,5;-0,0;29,34;1,72;11,55;0,51;7,67;-0,0;0;0
4769;0,0;-0,02;42,02;-0,23;0,01;0,11;1000;0;0;0;10,66;24,1;18;32;254,0;254,0;0;0,45;5,2;125;90,5;-0,0;26,91;0,46;3,7;0,51;8,18;-0,0;0;0
4779;0,0;-0,03;42,07;-0,32;0,06;0,27;1000;0;0;0;9,91;24,0;19;32;254,0;254,0;0;0,46;5,2;125;90,5;-0,0;24,91;2,15;9,25;0,51;8,7;-0,0;0;0
4789;0,0;-0,02;41,97;-0,15;-0,03;0,04;1000;0;0;0;9,06;24,0;19;32;254,0;254,0;0;0,47;5,3;126;90,5;-0,0;22,76;1,01;1,38;0,55;9,23;-0,0;0;0
4799;0,0;-0,03;42,02;-0,37;0,06;0,29;1000;0;0;0;7,63;24,0;19;32;254,0;254,0;0;0,48;5,3;126;90,5;-0,0;19,16;1,93;9,71;0,55;9,78;-0,0;0;0
4809;0,0;-0,02;42,02;-0,03;-0,0;0,12;1000;0;0;0;6,16;25,1;20;32;254,0;254,0;0;0,49;5,4;127;90,5;-0,0;16,2;0,17;3,93;0,59;10,34;-0,0;0;0
4819;0,0;-0,01;42,02;-0,25;-0,03;0,26;1000;0;0;0;4,77;25,1;20;32;254,0;254,0;0;0,5;5,4;127;90,5;-0,0;12,54;1,01;8,78;0,59;10,93;-0,0;0;0
4829;0,0;-0,01;41,99;-0,04;0,03;0,12;1000;0;0;0;4,19;25,1;20;32;254,0;254,0;0;0,5;5,4;127;90,5;-0,0;11,02;1,09;4,16;0,59;11,53;-0,0;0;0
4839;0,0;-0,02;42,02;-0,12;0,0;0,32;1000;0;0;0;3,32;25,1;20;32;254,0;254,0;0;0,51;5,5;128;90,5;-0,0;8,72;0,04;10,63;0,63;12,13;-0,0;0;0
4849;0,0;-0,03;42,02;-0,2;0,0;0,07;1000;0;0;0;2,84;23,9;21;32;254,0;254,0;0;0,52;5,5;128;90,5;-0,0;7,11;0,04;2,31;0,63;12,76;-0,0;0;0
