ta;Ubike;Ibike;Ua;Ia1;Ia2;Ia3;Sa1;Sa2;Sa3;Din1;DMka;DZka;Ika;Din2;Temp1;Temp2;Bpos;DMhr;v;dzp;Temp3;Pbike;Pa1;Pa2;Pa3;s;FW;UF;Marke;ERR
36508;0,0;-0,01;42,02;-0,09;0,0;0,1;550;0;0;0;0,32;12,1;126;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,41;0,04;3,24;26,59;0,0;-0,0;0;0
36518;0,0;-0,02;42,02;-0,07;0,0;0,31;550;0;0;0;0,34;12,1;126;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,43;0,04;10,4;26,59;0,0;-0,0;0;0
36528;0,0;-0,03;42,02;-0,06;0,02;0,12;550;0;0;0;0,36;11,9;127;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,45;0,67;3,93;26,59;0,0;-0,0;0;0
36538;0,0;-0,03;42,03;-0,04;0,02;0,34;550;0;0;0;0,35;11,9;127;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,43;0,67;11,33;26,59;0,0;-0,0;0;0
36548;0,0;-0,03;42,02;-0,09;0,04;0,09;550;0;0;0;0,31;11,9;127;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,38;1,3;3,0;26,59;0,0;-0,0;0;0
36558;0,0;-0,01;42,02;-0,22;0,03;0,29;550;0;0;0;0,3;11,9;127;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,38;1,09;9,71;26,59;0,0;-0,0;0;0
36568;0,0;-0,02;42,02;-0,09;0,01;0,06;550;0;0;0;0,32;11,9;127;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,4;0,25;2,08;26,59;0,0;-0,0;0;0
36578;0,0;-0,01;41,99;-0,13;-0,01;0,26;550;0;0;0;0,33;11,9;127;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,41;0,38;8,77;26,59;0,0;-0,0;0;0
36588;0,0;-0,01;42,02;-0,05;0,02;0,1;550;0;0;0;0,36;11,9;127;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,45;0,67;3,47;26,59;0,0;-0,0;0;0
36598;0,0;-0,01;42,02;-0,03;0,03;0,33;550;0;0;0;0,34;11,9;128;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,42;0,88;11,09;26,59;0,0;-0,0;0;0
36608;0,0;-0,02;42,02;-0,11;0,03;0,1;550;0;0;0;0,28;11,9;128;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,35;0,88;3,47;26,59;0,0;-0,0;0;0
36618;0,0;-0,01;42,02;-0,24;0,03;0,29;550;0;0;0;0,28;11,9;128;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,35;0,88;9,71;26,59;0,0;-0,0;0;0
36628;0,0;-0,03;42,01;-0,07;0,01;0,08;550;0;0;0;0,34;11,9;128;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,42;0,46;2,54;26,59;0,0;-0,0;0;0
36638;0,0;-0,02;42,02;-0,05;0,01;0,29;550;0;0;0;0,34;11,9;128;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,42;0,46;9,71;26,59;0,0;-0,0;0;0
36648;0,0;-0,02;42,02;-0,04;0,03;0,1;550;0;0;0;0,33;11,9;128;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,41;1,09;3,24;26,59;0,0;-0,0;0;0
36658;0,0;-0,01;42,02;-0,09;0,02;0,34;550;0;0;0;0,28;11,9;128;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,35;0,67;11,32;26,59;0,0;-0,0;0;0
36668;0,0;-0,01;42,02;-0,18;0,01;0,12;550;0;0;0;0,28;11,7;129;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,34;0,25;4,16;26,59;0,0;-0,0;0;0
36678;0,0;-0,01;42,01;-0,13;0,0;0,33;550;0;0;0;0,31;11,7;129;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,38;0,04;11,09;26,59;0,0;-0,0;0;0
36688;0,0;-0,01;42,02;-0,06;0,0;0,1;550;0;0;0;0,35;11,7;129;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,42;0,04;3,47;26,59;0,0;-0,0;0;0
36698;0,0;-0,03;42,02;-0,04;0,01;0,3;550;0;0;0;0,34;11,7;129;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,42;0,25;9,94;26,59;0,0;-0,0;0;0
36708;0,0;-0,01;42,02;-0,1;0,03;0,09;550;0;0;0;0,3;11,7;129;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,37;0,88;3,0;26,59;0,0;-0,0;0;0
36718;0,0;-0,02;42,02;-0,11;0,01;0,3;550;0;0;0;0,31;11,7;129;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,38;0,25;10,17;26,59;0,0;-0,0;0;0
36728;0,0;-0,03;42,02;-0,06;-0,0;0,08;550;0;0;0;0,32;11,7;129;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,39;0,17;2,77;26,59;0,0;-0,0;0;0
36738;0,0;-0,03;42,02;-0,04;0,0;0,27;550;0;0;0;0,3;12,3;130;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,39;0,04;9,24;26,59;0,0;-0,0;0;0
36748;0,0;-0,02;42,02;-0,04;0,02;0,1;550;0;0;0;0,3;12,3;130;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,39;0,67;3,24;26,59;0,0;-0,0;0;0
36758;0,0;-0,01;42,03;-0,09;0,02;0,31;550;0;0;0;0,29;12,3;130;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,37;0,67;10,4;26,59;0,0;-0,0;0;0
36768;0,0;-0,03;42,02;-0,23;0,02;0,08;550;0;0;0;0,25;12,3;130;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,33;0,67;2,54;26,59;0,0;-0,0;0;0
36778;0,0;-0,01;42,02;-0,1;0,0;0,28;550;0;0;0;0,29;12,3;130;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,37;0,04;9,47;26,59;0,0;-0,0;0;0
36788;0,0;-0,02;42,02;-0,03;0,02;0,11;550;0;0;0;0,28;12,3;130;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,36;0,67;3,7;26,59;0,0;-0,0;0;0
36798;0,0;-0,01;42,01;-0,04;-0,01;0,3;550;0;0;0;0,28;12,3;130;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,35;0,38;9,94;26,59;0,0;-0,0;0;0
36808;0,0;-0,02;42,02;-0,05;0,02;0,12;550;0;0;0;0,29;11,9;131;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,36;0,67;3,93;26,59;0,0;-0,0;0;0
36818;0,0;-0,03;42,02;-0,14;0,04;0,33;550;0;0;0;0,27;11,9;131;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,34;1,3;11,09;26,59;0,0;-0,0;0;0
36828;0,0;-0,01;42,01;-0,07;0,0;0,08;550;0;0;0;0,24;11,9;131;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,3;0,04;2,77;26,59;0,0;-0,0;0;0
36838;0,0;-0,02;41,97;-0,13;0,0;0,27;550;0;0;0;0,24;11,9;131;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,3;0,04;9,0;26,59;0,0;-0,0;0;0
36848;0,0;-0,01;42,02;-0,04;0,01;0,05;550;0;0;0;0,26;11,9;131;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,33;0,46;1,85;26,59;0,0;-0,0;0;0
36858;0,0;-0,01;42,02;-0,06;0,02;0,28;550;0;0;0;0,26;11,9;131;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,33;0,67;9,47;26,59;0,0;-0,0;0;0
36868;0,0;-0,02;42,02;-0,17;0,01;0,04;550;0;0;0;0,25;11,9;131;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,31;0,25;1,39;26,59;0,0;-0,0;0;0
36878;0,0;-0,03;42,02;-0,18;0,01;0,32;550;0;0;0;0,25;11,9;132;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,31;0,46;10,86;26,59;0,0;-0,0;0;0
36888;0,0;-0,03;42,01;-0,07;-0,02;0,08;550;0;0;0;0,27;11,9;132;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,33;0,59;2,54;26,59;0,0;-0,0;0;0
36898;0,0;-0,03;42,02;-0,06;0,0;0,32;550;0;0;0;0,27;11,9;132;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,34;0,04;10,86;26,59;0,0;-0,0;0;0
36908;0,0;-0,01;42,02;-0,06;0,03;0,08;550;0;0;0;0,28;11,9;132;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,35;0,88;2,77;26,59;0,0;-0,0;0;0
36918;0,0;-0,01;42,02;-0,12;0,03;0,27;550;0;0;0;0,27;11,9;132;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,33;0,88;9,01;26,59;0,0;-0,0;0;0
36928;0,0;-0,02;42,01;-0,16;0,01;0,05;550;0;0;0;0,27;11,9;132;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,34;0,25;1,62;26,59;0,0;-0,0;0;0
36938;0,0;-0,02;42,02;-0,04;0,01;0,28;550;0;0;0;0,3;11,9;132;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,37;0,46;9,47;26,59;0,0;-0,0;0;0
36948;0,0;-0,02;42,02;-0,04;0,0;0,1;550;0;0;0;0,3;12,0;133;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,37;0,04;3,24;26,59;0,0;-0,0;0;0
36958;0,0;-0,02;42,01;-0,08;0,01;0,29;550;0;0;0;0,3;12,0;133;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,37;0,25;9,7;26,59;0,0;-0,0;0;0
36968;0,0;-0,02;42,02;-0,12;0,05;0,12;550;0;0;0;0,29;12,0;133;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,37;1,51;4,16;26,59;0,0;-0,0;0;0
36978;0,0;-0,01;42,02;-0,15;0,01;0,33;550;0;0;0;0,26;12,0;133;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,33;0,46;11,09;26,59;0,0;-0,0;0;0
36988;0,0;-0,03;42,01;-0,23;0,01;0,11;550;0;0;0;0,28;12,0;133;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,35;0,25;3,7;26,59;0,0;-0,0;0;0
36998;0,0;-0,01;42,0;-0,14;0,0;0,3;550;0;0;0;0,34;12,0;133;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,42;0,04;10,16;26,59;0,0;-0,0;0;0
37008;0,0;-0,01;42,02;-0,04;0,01;0,1;550;0;0;0;0,37;12,0;133;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,46;0,46;3,47;26,59;0,0;-0,0;0;0
37018;0,0;-0,03;42,02;-0,07;0,01;0,33;550;0;0;0;0,37;11,7;134;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,46;0,25;11,09;26,59;0,0;-0,0;0;0
37028;0,0;-0,02;42,02;-0,17;0,05;0,12;550;0;0;0;0,35;11,7;134;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,43;1,51;3,93;26,59;0,0;-0,0;0;0
37038;0,0;-0,01;42,02;-0,13;0,01;0,29;550;0;0;0;0,39;11,7;134;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,47;0,46;9,71;26,59;0,0;-0,0;0;0
37048;0,0;-0,02;42,02;-0,09;-0,0;0,08;550;0;0;0;0,39;11,7;134;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,47;0,17;2,54;26,59;0,0;-0,0;0;0
37058;0,0;-0,03;42,0;-0,09;-0,0;0,29;550;0;0;0;0,41;11,7;134;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,5;0,17;9,7;26,59;0,0;-0,0;0;0
37068;0,0;-0,02;42,02;-0,07;0,02;0,08;550;0;0;0;0,42;11,7;134;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,51;0,67;2,77;26,59;0,0;-0,0;0;0
37078;0,0;-0,02;42,07;-0,08;0,04;0,29;550;0;0;0;0,38;11,7;134;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,47;1,3;9,72;26,59;0,0;-0,0;0;0
37088;0,0;-0,02;42,02;-0,18;0,02;0,08;500;0;0;0;0,34;11,8;0;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,43;0,67;2,77;26,59;0,0;-0,0;0;0
37098;0,0;-0,01;42,02;-0,12;-0,0;0,3;0;0;0;0;0,38;11,8;0;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,47;0,17;9,94;26,59;0,0;-0,0;0;0
37108;0,0;-0,03;42,02;-0,03;0,01;0,12;0;0;0;0;0,4;11,8;0;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,49;0,25;3,93;26,59;0,0;-0,0;0;0
37118;0,0;-0,01;42,02;-0,04;0,01;0,33;0;0;0;0;0,39;11,8;0;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,48;0,25;11,09;26,59;0,0;-0,0;0;0
37128;0,0;-0,02;42,02;-0,04;0,01;0,1;0;0;0;0;0,36;11,8;0;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,45;0,46;3,47;26,59;0,0;-0,0;0;0
37138;0,0;-0,01;42,02;-0,02;0,02;0,32;0;0;0;0;0,32;11,8;0;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,4;0,67;10,63;26,59;0,0;-0,0;0;0
37148;0,0;-0,01;42,02;-0,02;0,02;0,1;0;0;0;0;0,32;11,8;0;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,39;0,67;3,47;26,59;0,0;-0,0;0;0
37158;0,0;-0,02;42,02;-0,03;0,01;0,29;0;0;0;0;0,31;11,8;0;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,38;0,25;9,71;26,59;0,0;-0,0;0;0
37168;0,0;-0,02;42,02;-0,03;0,01;0,11;0;0;0;0;0,3;11,8;0;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,37;0,46;3,7;26,59;0,0;-0,0;0;0
37178;0,0;-0,01;42,02;-0,04;0,01;0,29;0;0;0;0;0,32;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,32;0,25;9,71;26,59;0,0;-0,0;0;0
37188;0,0;-0,01;42,02;-0,03;0,01;0,08;0;0;0;0;0,29;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,28;0,46;2,54;26,59;0,0;-0,0;0;0
37198;0,0;-0,02;42,02;-0,03;-0,0;0,27;0;0;0;0;0,23;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,23;0,17;9,01;26,59;0,0;-0,0;0;0
37208;0,0;-0,01;42,02;-0,02;-0,0;0,05;0;0;0;0;0,2;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,2;0,17;1,85;26,59;0,0;-0,0;0;0
37218;0,0;-0,02;42,02;-0,04;0,01;0,3;0;0;0;0;0,19;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,19;0,46;9,94;26,59;0,0;-0,0;0;0
37228;0,0;-0,03;42,02;-0,03;0,01;0,06;0;0;0;0;0,18;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,18;0,46;2,08;26,59;0,0;-0,0;0;0
37238;0,0;-0,02;42,02;-0,02;0,01;0,27;0;0;0;0;0,15;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,15;0,46;9,24;26,59;0,0;-0,0;0;0
37248;0,0;-0,01;42,02;-0,04;0,02;0,1;0;0;0;0;0,13;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,13;0,67;3,47;26,59;0,0;-0,0;0;0
37258;0,0;-0,02;42,02;-0,04;0,01;0,29;0;0;0;0;0,12;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,11;0,25;9,71;26,59;0,0;-0,0;0;0
37268;0,0;-0,02;42,02;-0,05;0,01;0,1;0;0;0;0;0,11;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,1;0,46;3,47;26,59;0,0;-0,0;0;0
37278;0,0;-0,01;42,02;-0,03;0,01;0,3;0;0;0;0;0,1;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,1;0,46;9,94;26,59;0,0;-0,0;0;0
37288;0,0;-0,02;42,02;-0,02;0,01;0,1;0;0;0;0;0,09;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,09;0,46;3,47;26,59;0,0;-0,0;0;0
37298;0,0;-0,02;42,02;-0,03;0,0;0,31;0;0;0;0;0,07;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,07;0,04;10,4;26,59;0,0;-0,0;0;0
37308;0,0;-0,02;42,02;-0,03;0,01;0,11;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,46;3,7;26,59;0,0;-0,0;0;0
37318;0,0;-0,01;42,02;-0,02;0,01;0,3;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,46;10,17;26,59;0,0;-0,0;0;0
37328;0,0;-0,02;42,02;-0,02;0,01;0,1;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,25;3,24;26,59;0,0;-0,0;0;0
37338;0,0;-0,01;42,02;-0,03;0,01;0,3;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,25;10,17;26,59;0,0;-0,0;0;0
37348;0,0;-0,03;42,02;-0,04;0,01;0,1;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,25;3,24;26,59;0,0;-0,0;0;0
37358;0,0;-0,02;42,02;-0,04;0,01;0,3;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,46;9,94;26,59;0,0;-0,0;0;0
37368;0,0;-0,02;42,02;-0,04;0,01;0,09;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,46;3,0;26,59;0,0;-0,0;0;0
37378;0,0;-0,02;42,02;-0,02;0,02;0,3;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,67;10,17;26,59;0,0;-0,0;0;0
37388;0,0;-0,02;42,02;-0,03;0,01;0,07;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,46;2,31;26,59;0,0;-0,0;0;0
37398;0,0;-0,01;42,02;-0,03;0,02;0,28;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,67;9,47;26,59;0,0;-0,0;0;0
37408;0,0;-0,01;42,02;-0,02;0,01;0,06;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,25;2,08;26,59;0,0;-0,0;0;0
37418;0,0;-0,02;42,02;-0,02;0,01;0,26;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,46;8,78;26,59;0,0;-0,0;0;0
37428;0,0;-0,01;42,02;-0,03;0,01;0,06;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,46;2,08;26,59;0,0;-0,0;0;0
37438;0,0;-0,02;42,02;-0,03;0,02;0,29;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,67;9,71;26,59;0,0;-0,0;0;0
37448;0,0;-0,02;42,02;-0,04;0,03;0,06;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,88;2,08;26,59;0,0;-0,0;0;0
37458;0,0;-0,02;42,02;-0,06;0,01;0,27;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,46;9,01;26,59;0,0;-0,0;0;0
37468;0,0;-0,02;42,02;-0,04;0,01;0,05;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,46;1,62;26,59;0,0;-0,0;0;0
37478;0,0;-0,03;42,02;-0,03;0,01;0,3;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,25;9,94;26,59;0,0;-0,0;0;0
37488;0,0;-0,01;42,02;-0,03;0,02;0,09;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,67;3,0;26,59;0,0;-0,0;0;0
37498;0,0;-0,03;42,02;-0,03;0,01;0,3;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,46;9,94;26,59;0,0;-0,0;0;0
37508;0,0;-0,01;42,02;-0,02;0,02;0,05;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,67;1,85;26,59;0,0;-0,0;0;0
37518;0,0;-0,01;42,02;-0,02;0,01;0,28;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,46;9,47;26,59;0,0;-0,0;0;0
37528;0,0;-0,01;42,02;-0,03;0,01;0,08;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,46;2,77;26,59;0,0;-0,0;0;0
37538;0,0;-0,03;42,02;-0,02;0,02;0,31;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,67;10,4;26,59;0,0;-0,0;0;0
37548;0,0;-0,02;42,02;-0,04;0,01;0,09;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,46;3,0;26,59;0,0;-0,0;0;0
37558;0,0;-0,02;42,02;-0,04;0,02;0,33;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,67;11,09;26,59;0,0;-0,0;0;0
37568;0,0;-0,01;42,02;-0,03;0,03;0,11;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,88;3,7;26,59;0,0;-0,0;0;0
37578;0,0;-0,03;42,02;-0,02;0,01;0,32;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,46;10,63;26,59;0,0;-0,0;0;0
37588;0,0;-0,03;42,02;-0,02;0,0;0,1;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,04;3,24;26,59;0,0;-0,0;0;0
37598;0,0;-0,03;42,02;-0,04;0,01;0,27;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,46;9,24;26,59;0,0;-0,0;0;0
37608;0,0;-0,03;42,02;-0,02;0,01;0,08;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,46;2,77;26,59;0,0;-0,0;0;0
37618;0,0;-0,03;42,02;-0,04;0,02;0,27;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,67;9,24;26,59;0,0;-0,0;0;0
37628;0,0;-0,01;42,02;-0,03;0,03;0,09;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,88;3,0;26,59;0,0;-0,0;0;0
37638;0,0;-0,03;42,02;-0,03;0,01;0,32;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,25;10,63;26,59;0,0;-0,0;0;0
37648;0,0;-0,02;42,02;-0,02;0,01;0,08;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,25;2,54;26,59;0,0;-0,0;0;0
37658;0,0;-0,02;42,02;-0,03;0,02;0,28;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,67;9,47;26,59;0,0;-0,0;0;0
37668;0,0;-0,03;42,02;-0,04;0,02;0,1;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,67;3,24;26,59;0,0;-0,0;0;0
37678;0,0;-0,03;42,02;-0,03;0,02;0,3;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,67;10,17;26,59;0,0;-0,0;0;0
37688;0,0;-0,02;42,02;-0,04;0,02;0,11;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,67;3,7;26,59;0,0;-0,0;0;0
37698;0,0;-0,03;42,02;-0,03;-0,02;0,32;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,59;10,86;26,59;0,0;-0,0;0;0
37708;0,0;-0,02;42,02;-0,03;0,01;0,1;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,46;3,24;26,59;0,0;-0,0;0;0
37718;0,0;-0,01;42,02;-0,04;0,0;0,29;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,04;9,71;26,59;0,0;-0,0;0;0
37728;0,0;-0,01;42,02;-0,04;0,0;0,1;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,04;3,47;26,59;0,0;-0,0;0;0
37738;0,0;-0,03;42,02;-0,02;0,01;0,3;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,46;10,17;26,59;0,0;-0,0;0;0
37748;0,0;-0,02;42,02;-0,03;0,02;0,12;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,67;3,93;26,59;0,0;-0,0;0;0
37758;0,0;-0,01;42,02;-0,04;0,01;0,34;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,46;11,55;26,59;0,0;-0,0;0;0
37768;0,0;-0,01;42,02;-0,04;0,01;0,09;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,25;3,0;26,59;0,0;-0,0;0;0
37778;0,0;-0,02;42,02;-0,03;0,03;0,27;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,88;9,01;26,59;0,0;-0,0;0;0
37788;0,0;-0,02;42,02;-0,03;0,02;0,1;0;0;0;0;0,05;9,5;1;32;254,0;254,0;0;0,0;0,8;215;90,5;-0,0;0,05;0,67;3,24;26,59;0,0;-0,0;0;0
