ta;Ubike;Ibike;Ua;Ia1;Ia2;Ia3;Sa1;Sa2;Sa3;Din1;DMka;DZka;Ika;Din2;Temp1;Temp2;Bpos;DMhr;v;dzp;Temp3;Pbike;Pa1;Pa2;Pa3;s;FW;UF;Marke;ERR
7417;0,0;-0,03;42,0;-1,18;-0,02;0,14;1000;0;0;0;17,43;20,4;16;32;254,0;254,0;0;0,21;4,0;232;90,5;-0,0;37,23;0,59;4,62;3,77;9,46;-0,0;0;0
7427;0,0;-0,03;41,99;-1,4;0,0;0,26;1000;0;0;0;17,51;20,3;17;32;254,0;254,0;0;0,21;4,0;232;90,5;-0,0;37,23;0,04;8,78;3,77;9,45;-0,0;0;0
7437;0,0;-0,02;41,99;-1,19;0,05;0,31;1000;0;0;0;17,75;20,3;17;32;254,0;254,0;0;0,21;4,0;232;90,5;-0,0;37,72;1,51;10,39;3,77;9,44;-0,0;0;0
7447;0,0;-0,03;42,0;-1,15;-0,02;0,14;1000;0;0;0;17,83;20,3;17;32;254,0;254,0;0;0,21;4,0;233;90,5;-0,0;37,91;0,59;4,62;3,81;9,44;-0,0;0;0
7457;0,0;-0,02;42,0;-1,2;-0,0;0,01;1000;0;0;0;17,84;20,3;17;32;254,0;254,0;0;0,21;4,0;233;90,5;-0,0;37,93;0,17;0,46;3,81;9,44;-0,0;0;0
7467;0,0;-0,02;42,0;-1,48;0,02;-0,05;1000;0;0;0;17,82;20,4;18;32;254,0;254,0;0;0,21;4,0;233;90,5;-0,0;38,07;0,67;-1,62;3,81;9,43;-0,0;0;0
7477;0,0;-0,02;42,0;-1,07;0,05;0,01;1000;0;0;0;17,93;20,4;18;32;254,0;254,0;0;0,21;4,0;233;90,5;-0,0;38,29;1,72;0,23;3,81;9,42;-0,0;0;0
7487;0,0;-0,01;41,98;-1,45;-0,04;0,04;1000;0;0;0;17,92;20,4;18;32;254,0;254,0;0;0,21;4,0;234;90,5;-0,0;38,27;1,43;1,39;3,85;9,42;-0,0;0;0
7497;0,0;-0,01;42,0;-1,43;0,01;0,15;1000;0;0;0;18,05;20,4;18;32;254,0;254,0;0;0,21;4,0;234;90,5;-0,0;38,57;0,46;5,08;3,85;9,41;-0,0;0;0
7507;0,0;-0,03;42,0;-1,46;0,03;0,27;1000;0;0;0;18,39;20,3;19;32;254,0;254,0;0;0,21;4,0;234;90,5;-0,0;39,09;0,88;9,01;3,85;9,4;-0,0;0;0
7517;0,0;-0,02;42,0;-0,98;0,04;0,24;1000;0;0;0;18,4;20,3;19;32;254,0;254,0;0;0,21;4,0;235;90,5;-0,0;39,11;1,3;8,09;3,89;9,4;-0,0;0;0
7527;0,0;-0,02;41,99;-1,35;-0,04;0,09;1000;0;0;0;18,31;20,3;19;32;254,0;254,0;0;0,21;4,0;235;90,5;-0,0;38,92;1,43;3,0;3,89;9,4;-0,0;0;0
7537;0,0;-0,03;42,0;-1,24;0,01;-0,03;1000;0;0;0;18,57;20,3;19;32;254,0;254,0;0;0,21;4,0;235;90,5;-0,0;39,47;0,46;-0,92;3,89;9,39;-0,0;0;0
7547;0,0;-0,03;42,0;-1,44;0,05;0,01;1000;0;0;0;18,32;20,6;20;32;254,0;254,0;0;0,21;4,0;235;90,5;-0,0;39,52;1,72;0,23;3,89;9,39;-0,0;0;0
7557;0,0;-0,03;41,97;-1,02;0,05;0,03;1000;0;0;0;18,34;20,6;20;32;254,0;254,0;0;0,21;4,0;236;90,5;-0,0;39,57;1,72;0,92;3,93;9,38;-0,0;0;0
7567;0,0;-0,02;42,0;-1,37;0,03;0,11;1000;0;0;0;18,15;20,6;20;32;254,0;254,0;0;0,21;4,0;236;90,5;-0,0;39,16;0,88;3,7;3,93;9,37;-0,0;0;0
7577;0,0;-0,03;42,01;-1,2;0,02;0,2;1000;0;0;0;18,33;20,6;20;32;254,0;254,0;0;0,21;4,0;236;90,5;-0,0;39,55;0,67;6,7;3,93;9,37;-0,0;0;0
7587;0,0;-0,03;42,0;-1,31;0,05;0,32;1000;0;0;0;18,25;20,6;20;32;254,0;254,0;0;0,21;4,0;237;90,5;-0,0;39,36;1,51;10,63;3,97;9,37;-0,0;0;0
7597;0,0;-0,02;41,99;-1,26;0,0;0,22;1000;0;0;0;19,38;19,2;21;32;254,0;254,0;0;0,21;4,0;237;90,5;-0,0;38,96;0,04;7,39;3,97;9,37;-0,0;0;0
7607;0,0;-0,01;42,0;-1,18;0,01;0,05;1000;0;0;0;19,3;19,2;21;32;254,0;254,0;0;0,21;4,0;237;90,5;-0,0;38,8;0,46;1,85;3,97;9,36;-0,0;0;0
7617;0,0;-0,03;42,02;-1,19;0,03;0,02;1000;0;0;0;19,34;19,2;21;32;254,0;254,0;0;0,21;4,0;237;90,5;-0,0;38,88;0,88;0,69;3,97;9,36;-0,0;0;0
7627;0,0;-0,03;42,0;-0,94;0,06;0,01;1000;0;0;0;19,34;19,2;21;32;254,0;254,0;0;0,21;4,0;238;90,5;-0,0;38,89;1,93;0,23;4,01;9,35;-0,0;0;0
7637;0,0;-0,02;41,99;-1,28;-0,04;0,05;1000;0;0;0;18,62;19,7;22;32;254,0;254,0;0;0,21;4,0;238;90,5;-0,0;38,4;1,22;1,62;4,01;9,34;-0,0;0;0
7647;0,0;-0,03;42,01;-1,22;0,01;0,12;1000;0;0;0;18,68;19,7;22;32;254,0;254,0;0;0,21;4,0;238;90,5;-0,0;38,54;0,25;4,16;4,01;9,34;-0,0;0;0
7657;0,0;-0,01;42,0;-1,23;0,04;0,26;1000;0;0;0;18,73;19,7;22;32;254,0;254,0;0;0,21;4,0;239;90,5;-0,0;38,64;1,3;8,78;4,04;9,34;-0,0;0;0
7667;0,0;-0,01;42,0;-1,01;0,05;0,3;1000;0;0;0;18,75;19,7;22;32;254,0;254,0;0;0,21;4,0;239;90,5;-0,0;38,69;1,72;10,16;4,04;9,34;-0,0;0;0
7677;0,0;-0,01;41,99;-1,23;-0,02;0,14;1000;0;0;0;18,24;19,9;23;32;254,0;254,0;0;0,21;4,0;239;90,5;-0,0;38,0;0,8;4,62;4,04;9,33;-0,0;0;0
7687;0,0;-0,03;42,0;-1,29;0,03;0,0;1000;0;0;0;18,35;19,9;23;32;254,0;254,0;0;0,21;4,0;239;90,5;-0,0;38,23;0,88;0,0;4,04;9,33;-0,0;0;0
7697;0,0;-0,03;42,0;-0,86;0,05;0,02;1000;0;0;0;18,24;19,9;23;32;254,0;254,0;0;0,21;4,0;240;90,5;-0,0;38,0;1,72;0,69;4,08;9,32;-0,0;0;0
7707;0,0;-0,01;42,0;-0,87;0,06;0,05;1000;0;0;0;17,83;19,9;23;32;254,0;254,0;0;0,21;4,0;240;90,5;-0,0;37,16;2,14;1,85;4,08;9,32;-0,0;0;0
7717;0,0;-0,02;41,99;-1,41;-0,0;0,06;1000;0;0;0;17,5;19,8;24;32;254,0;254,0;0;0,21;4,0;240;90,5;-0,0;36,29;0,17;2,08;4,08;9,31;-0,0;0;0
7727;0,0;-0,01;42,0;-1,26;0,02;0,14;1000;0;0;0;17,8;19,8;24;32;254,0;254,0;0;0,21;4,0;241;90,5;-0,0;36,91;0,67;4,62;4,12;9,31;-0,0;0;0
7737;0,0;-0,03;41,99;-1,06;0,04;0,22;1000;0;0;0;17,74;19,8;24;32;254,0;254,0;0;0,21;4,0;241;90,5;-0,0;36,78;1,3;7,39;4,12;9,31;-0,0;0;0
7747;0,0;-0,02;42,0;-1,02;0,05;0,25;1000;0;0;0;17,61;19,8;24;32;254,0;254,0;0;0,21;4,0;241;90,5;-0,0;36,51;1,72;8,55;4,12;9,31;-0,0;0;0
7757;0,0;-0,02;41,97;-1,34;-0,04;0,07;1000;0;0;0;17,31;19,8;24;32;254,0;254,0;0;0,21;4,0;241;90,5;-0,0;35,9;1,43;2,31;4,12;9,3;-0,0;0;0
7767;0,0;-0,03;42,01;-1,24;0,01;0,01;1000;0;0;0;17,37;20,0;25;32;254,0;254,0;0;0,21;4,0;242;90,5;-0,0;36,38;0,25;0,23;4,16;9,3;-0,0;0;0
7777;0,0;-0,03;42,02;-1,11;0,04;0,01;1000;0;0;0;17,28;20,0;25;32;254,0;254,0;0;0,21;4,0;242;90,5;-0,0;36,18;1,3;0,23;4,16;9,29;-0,0;0;0
7787;0,0;-0,03;42,0;-0,99;0,06;0,01;1000;0;0;0;17,21;20,0;25;32;254,0;254,0;0;0,21;4,0;242;90,5;-0,0;36,05;1,93;0,46;4,16;9,3;-0,0;0;0
7797;0,0;-0,02;41,99;-1,21;-0,03;0,05;1000;0;0;0;16,99;20,0;25;32;254,0;254,0;0;0,21;4,1;243;90,5;-0,0;35,58;1,01;1,85;4,2;9,3;-0,0;0;0
7807;0,0;-0,03;42,0;-1,27;0,01;0,16;1000;0;0;0;16,28;20,9;26;32;254,0;254,0;0;0,21;4,1;243;90,5;-0,0;35,64;0,46;5,31;4,2;9,3;-0,0;0;0
7817;0,0;-0,02;42,0;-1,12;0,03;0,23;1000;0;0;0;16,34;20,9;26;32;254,0;254,0;0;0,21;4,1;243;90,5;-0,0;35,77;1,09;7,85;4,2;9,31;-0,0;0;0
7827;0,0;-0,02;42,0;-0,91;0,05;0,22;1000;0;0;0;16,3;20,9;26;32;254,0;254,0;0;0,21;4,1;243;90,5;-0,0;35,66;1,51;7,39;4,2;9,31;-0,0;0;0
7837;0,0;-0,03;41,97;-1,34;-0,05;0,03;1000;0;0;0;16,27;20,9;26;32;254,0;254,0;0;0,21;4,0;244;90,5;-0,0;35,62;1,85;1,15;4,24;9,31;-0,0;0;0
7847;0,0;-0,03;42,0;-1,24;0,01;0,02;1000;0;0;0;16,65;20,4;27;32;254,0;254,0;0;0,21;4,0;244;90,5;-0,0;35,57;0,46;0,69;4,24;9,31;-0,0;0;0
7857;0,0;-0,03;42,01;-1,14;0,03;0,01;1000;0;0;0;16,67;20,4;27;32;254,0;254,0;0;0,21;4,0;244;90,5;-0,0;35,6;0,88;0,46;4,24;9,31;-0,0;0;0
7867;0,0;-0,01;42,0;-1,24;0,06;0,05;1000;0;0;0;16,61;20,4;27;32;254,0;254,0;0;0,21;4,1;245;90,5;-0,0;35,47;2,14;1,62;4,28;9,31;-0,0;0;0
7877;0,0;-0,02;41,99;-1,04;0,05;0,13;1000;0;0;0;16,77;20,4;27;32;254,0;254,0;0;0,21;4,1;245;90,5;-0,0;35,81;1,72;4,39;4,28;9,32;-0,0;0;0
7887;0,0;-0,02;42,0;-1,14;-0,02;0,2;1000;0;0;0;16,62;20,5;28;32;254,0;254,0;0;0,21;4,1;245;90,5;-0,0;35,67;0,59;6,7;4,28;9,33;-0,0;0;0
7897;0,0;-0,01;42,0;-1,33;0,0;0,25;1000;0;0;0;16,51;20,5;28;32;254,0;254,0;0;0,21;4,1;245;90,5;-0,0;35,44;0,04;8,32;4,28;9,33;-0,0;0;0
7907;0,0;-0,01;42,0;-1,41;0,01;0,14;1000;0;0;0;16,84;20,5;28;32;254,0;254,0;0;0,21;4,0;246;90,5;-0,0;36,15;0,46;4,62;4,32;9,34;-0,0;0;0
7917;0,0;-0,02;41,98;-1,04;0,03;0,03;1000;0;0;0;17,22;20,5;28;32;254,0;254,0;0;0,21;4,0;246;90,5;-0,0;36,96;0,88;0,92;4,32;9,35;-0,0;0;0
7927;0,0;-0,01;42,0;-1,24;-0,02;-0,01;1000;0;0;0;16,48;21,1;29;32;254,0;254,0;0;0,21;4,0;246;90,5;-0,0;36,41;0,8;-0,23;4,32;9,35;-0,0;0;0
7937;0,0;-0,01;42,0;-1,18;0,03;0,01;1000;0;0;0;16,46;21,1;29;32;254,0;254,0;0;0,21;4,1;247;90,5;-0,0;36,37;0,88;0,46;4,36;9,35;-0,0;0;0
7947;0,0;-0,03;42,01;-1,23;0,05;0,05;1000;0;0;0;16,54;21,1;29;32;254,0;254,0;0;0,21;4,1;247;90,5;-0,0;36,55;1,72;1,85;4,36;9,36;-0,0;0;0
7957;0,0;-0,03;41,99;-0,94;0,05;0,14;1000;0;0;0;16,69;21,1;29;32;254,0;254,0;0;0,21;4,1;247;90,5;-0,0;36,87;1,72;4,85;4,36;9,37;-0,0;0;0
7967;0,0;-0,03;41,98;-1,36;-0,04;0,15;1000;0;0;0;17,0;20,3;30;32;254,0;254,0;0;0,21;4,1;247;90,5;-0,0;36,13;1,22;5,08;4,36;9,38;-0,0;0;0
7977;0,0;-0,01;42,0;-1,24;0,01;0,21;1000;0;0;0;17,08;20,3;30;32;254,0;254,0;0;0,21;4,0;248;90,5;-0,0;36,3;0,25;6,93;4,4;9,39;-0,0;0;0
7987;0,0;-0,02;42,0;-1,24;0,01;0,1;1000;0;0;0;17,17;20,3;30;32;254,0;254,0;0;0,21;4,0;248;90,5;-0,0;36,5;0,25;3,23;4,4;9,4;-0,0;0;0
7997;0,0;-0,01;42,0;-1,16;0,05;-0,02;1000;0;0;0;17,35;20,3;30;32;254,0;254,0;0;0,21;4,0;248;90,5;-0,0;36,87;1,51;-0,69;4,4;9,4;-0,0;0;0
8007;0,0;-0,03;41,99;-1,3;-0,02;0,0;1000;0;0;0;17,23;20,4;31;32;254,0;254,0;0;0,21;4,1;249;90,5;-0,0;36,8;0,8;0,0;4,44;9,41;-0,0;0;0
8017;0,0;-0,02;42,0;-1,15;0,01;0,03;1000;0;0;0;17,25;20,4;31;32;254,0;254,0;0;0,21;4,1;249;90,5;-0,0;36,84;0,25;0,92;4,44;9,42;-0,0;0;0
8027;0,0;-0,02;41,99;-1,39;0,01;0,1;1000;0;0;0;17,27;20,4;31;32;254,0;254,0;0;0,21;4,1;249;90,5;-0,0;36,89;0,46;3,46;4,44;9,43;-0,0;0;0
8037;0,0;-0,02;42,0;-1,3;0,03;0,16;1000;0;0;0;17,6;20,4;31;32;254,0;254,0;0;0,21;4,1;249;90,5;-0,0;37,59;0,88;5,54;4,44;9,44;-0,0;0;0
8047;0,0;-0,02;42,0;-0,86;0,03;0,26;1000;0;0;0;17,14;21,0;32;32;254,0;254,0;0;0,21;4,0;250;90,5;-0,0;37,7;1,09;8,78;4,48;9,45;-0,0;0;0
8057;0,0;-0,03;42,0;-1,0;0,05;0,25;1000;0;0;0;16,88;21,0;32;32;254,0;254,0;0;0,21;4,0;250;90,5;-0,0;37,13;1,51;8,32;4,48;9,46;-0,0;0;0
8067;0,0;-0,03;41,96;-1,47;0,0;0,08;1000;0;0;0;16,79;21,0;32;32;254,0;254,0;0;0,21;4,0;250;90,5;-0,0;36,91;0,04;2,54;4,48;9,46;-0,0;0;0
8077;0,0;-0,02;42,0;-1,23;0,01;0,0;1000;0;0;0;16,94;21,0;32;32;254,0;254,0;0;0,21;4,1;251;90,5;-0,0;37,25;0,25;0,0;4,52;9,47;-0,0;0;0
8087;0,0;-0,02;42,0;-1,11;0,05;0,01;1000;0;0;0;16,83;21,3;33;32;254,0;254,0;0;0,21;4,1;251;90,5;-0,0;37,53;1,51;0,23;4,52;9,48;-0,0;0;0
8097;0,0;-0,03;41,99;-1,09;0,06;0,01;1000;0;0;0;16,81;21,3;33;32;254,0;254,0;0;0,21;4,1;251;90,5;-0,0;37,49;2,14;0,46;4,52;9,49;-0,0;0;0
8107;0,0;-0,02;42,0;-1,1;-0,02;0,1;1000;0;0;0;16,65;21,3;33;32;254,0;254,0;0;0,21;4,1;251;90,5;-0,0;37,13;0,59;3,23;4,52;9,5;-0,0;0;0
8117;0,0;-0,03;42,0;-1,32;0,01;0,16;1000;0;0;0;16,44;21,3;33;32;254,0;254,0;0;0,21;4,0;252;90,5;-0,0;36,66;0,25;5,54;4,56;9,51;-0,0;0;0
8127;0,0;-0,02;42,01;-1,27;0,02;0,27;1000;0;0;0;17,55;20,1;34;32;254,0;254,0;0;0,21;4,0;252;90,5;-0,0;36,93;0,67;9,24;4,56;9,52;-0,0;0;0
8137;0,0;-0,03;42,01;-1,19;0,03;0,2;1000;0;0;0;17,57;20,1;34;32;254,0;254,0;0;0,21;4,0;252;90,5;-0,0;36,99;1,09;6,7;4,56;9,52;-0,0;0;0
8147;0,0;-0,03;41,98;-1,05;0,03;0,03;1000;0;0;0;17,58;20,1;34;32;254,0;254,0;0;0,21;4,1;253;90,5;-0,0;37,0;1,09;0,92;4,59;9,53;-0,0;0;0
8157;0,0;-0,02;41,99;-1,28;-0,03;0,01;1000;0;0;0;17,45;20,1;34;32;254,0;254,0;0;0,21;4,1;253;90,5;-0,0;36,73;1,01;0,46;4,59;9,54;-0,0;0;0
8167;0,0;-0,01;42,0;-1,13;0,02;0,02;1000;0;0;0;17,42;20,5;35;32;254,0;254,0;0;0,21;4,1;253;90,5;-0,0;37,39;0,67;0,69;4,59;9,55;-0,0;0;0
8177;0,0;-0,01;42,01;-1,36;0,03;0,02;1000;0;0;0;17,26;20,5;35;32;254,0;254,0;0;0,21;4,1;253;90,5;-0,0;37,04;1,09;0,69;4,59;9,56;-0,0;0;0
8187;0,0;-0,02;41,99;-1,02;0,05;0,16;1000;0;0;0;17,33;20,5;35;32;254,0;254,0;0;0,21;4,0;254;90,5;-0,0;37,21;1,51;5,31;4,63;9,57;-0,0;0;0
8197;0,0;-0,02;42,0;-1,2;-0,02;0,16;1000;0;0;0;17,18;20,5;35;32;254,0;254,0;0;0,21;4,0;254;90,5;-0,0;36,88;0,59;5,54;4,63;9,57;-0,0;0;0
8207;0,0;-0,01;42,0;-1,18;0,01;0,2;1000;0;0;0;16,64;21,2;36;32;254,0;254,0;0;0,21;4,0;254;90,5;-0,0;36,94;0,46;6,7;4,63;9,57;-0,0;0;0
8217;0,0;-0,01;42,0;-1,43;0,01;0,06;1000;0;0;0;16,56;21,2;36;32;254,0;254,0;0;0,21;4,1;255;90,5;-0,0;36,76;0,46;2,08;4,67;9,58;-0,0;0;0
8227;0,0;-0,03;42,01;-1,03;0,05;-0,02;1000;0;0;0;16,75;21,2;36;32;254,0;254,0;0;0,21;4,1;255;90,5;-0,0;37,18;1,51;-0,69;4,67;9,59;-0,0;0;0
8237;0,0;-0,03;42,01;-0,91;0,02;-0,01;1000;0;0;0;16,51;21,2;36;32;254,0;254,0;0;0,21;4,1;255;90,5;-0,0;36,64;0,67;-0,46;4,67;9,59;-0,0;0;0
8247;0,0;-0,01;42,0;-1,19;-0,02;0,03;1000;0;0;0;16,48;20,9;37;32;254,0;254,0;0;0,21;4,1;255;90,5;-0,0;36,06;0,59;0,92;4,67;9,6;-0,0;0;0
8257;0,0;-0,01;41,99;-1,39;0,01;0,06;1000;0;0;0;16,71;20,9;37;32;254,0;254,0;0;0,21;4,0;0;90,5;-0,0;36,57;0,25;2,08;4,71;9,61;-0,0;0;0
8267;0,0;-0,01;42,01;-1,22;0,03;0,14;1000;0;0;0;16,97;20,9;37;32;254,0;254,0;0;0,21;4,0;0;90,5;-0,0;37,15;0,88;4,62;4,71;9,61;-0,0;0;0
8277;0,0;-0,03;42,0;-1,07;0,05;0,25;1000;0;0;0;16,8;20,9;37;32;254,0;254,0;0;0,21;4,0;0;90,5;-0,0;36,78;1,51;8,32;4,71;9,61;-0,0;0;0
8287;0,0;-0,02;42,0;-0,97;0,05;0,28;1000;0;0;0;16,54;21,1;38;32;254,0;254,0;0;0,21;4,1;1;90,5;-0,0;36,53;1,51;9,47;4,75;9,62;-0,0;0;0
8297;0,0;-0,02;41,99;-1,24;-0,03;0,11;1000;0;0;0;16,44;21,1;38;32;254,0;254,0;0;0,21;4,1;1;90,5;-0,0;36,32;1,01;3,7;4,75;9,62;-0,0;0;0
8307;0,0;-0,01;42,0;-1,23;0,01;0,02;1000;0;0;0;16,54;21,1;38;32;254,0;254,0;0;0,21;4,1;1;90,5;-0,0;36,55;0,46;0,69;4,75;9,62;-0,0;0;0
8317;0,0;-0,01;42,0;-0,99;0,05;0,01;1000;0;0;0;16,63;21,1;38;32;254,0;254,0;0;0,21;4,1;1;90,5;-0,0;36,75;1,51;0,46;4,75;9,63;-0,0;0;0
8327;0,0;-0,02;42,0;-0,82;0,06;0,05;1000;0;0;0;17,16;20,1;39;32;254,0;254,0;0;0,21;4,0;2;90,5;-0,0;36,12;1,93;1,62;4,79;9,63;-0,0;0;0
8337;0,0;-0,02;42,0;-1,11;-0,02;0,11;1000;0;0;0;16,85;20,1;39;32;254,0;254,0;0;0,21;4,0;2;90,5;-0,0;35,46;0,59;3,7;4,79;9,62;-0,0;0;0
8347;0,0;-0,03;42,0;-1,38;-0,0;0,21;1000;0;0;0;16,79;20,1;39;32;254,0;254,0;0;0,21;4,0;2;90,5;-0,0;35,35;0,17;7,16;4,79;9,62;-0,0;0;0
8357;0,0;-0,02;42,01;-1,04;0,02;0,25;1000;0;0;0;17,03;20,1;39;32;254,0;254,0;0;0,21;4,1;3;90,5;-0,0;35,83;0,67;8,55;4,83;9,62;-0,0;0;0
8367;0,0;-0,02;42,0;-1,07;0,04;0,23;1000;0;0;0;16,43;20,7;40;32;254,0;254,0;0;0,21;4,1;3;90,5;-0,0;35,61;1,3;7,85;4,83;9,63;-0,0;0;0
8377;0,0;-0,02;41,99;-1,16;0,02;0,07;1000;0;0;0;16,39;20,7;40;32;254,0;254,0;0;0,21;4,1;3;90,5;-0,0;35,54;0,67;2,31;4,83;9,63;-0,0;0;0
8387;0,0;-0,03;42,0;-1,14;0,0;0,01;1000;0;0;0;16,26;20,7;40;32;254,0;254,0;0;0,21;4,1;3;90,5;-0,0;35,24;0,04;0,23;4,83;9,63;-0,0;0;0
8397;0,0;-0,01;42,01;-1,09;0,01;0,0;1000;0;0;0;16,34;20,7;40;32;254,0;254,0;0;0,21;4,0;4;90,5;-0,0;35,42;0,46;0,0;4,87;9,62;-0,0;0;0
8407;0,0;-0,01;42,0;-1,37;0,01;0,01;1000;0;0;0;16,42;20,5;41;32;254,0;254,0;0;0,21;4,0;4;90,5;-0,0;35,25;0,25;0,46;4,87;9,62;-0,0;0;0
8417;0,0;-0,01;42,01;-0,97;0,03;0,11;1000;0;0;0;16,55;20,5;41;32;254,0;254,0;0;0,21;4,0;4;90,5;-0,0;35,54;0,88;3,7;4,87;9,62;-0,0;0;0
8427;0,0;-0,02;42,0;-1,17;-0,02;0,21;1000;0;0;0;16,23;20,5;41;32;254,0;254,0;0;0,21;4,1;5;90,5;-0,0;34,84;0,8;7,16;4,91;9,61;-0,0;0;0
8437;0,0;-0,02;42,0;-1,18;-0,02;0,23;1000;0;0;0;16,33;20,5;41;32;254,0;254,0;0;0,21;4,1;5;90,5;-0,0;35,05;0,8;7,85;4,91;9,62;-0,0;0;0
8447;0,0;-0,03;41,99;-1,39;-0,01;0,14;1000;0;0;0;16,78;20,1;42;32;254,0;254,0;0;0,21;4,1;5;90,5;-0,0;35,33;0,38;4,62;4,91;9,61;-0,0;0;0
8457;0,0;-0,03;42,0;-1,16;0,03;0,0;1000;0;0;0;16,92;20,1;42;32;254,0;254,0;0;0,21;4,1;5;90,5;-0,0;35,62;1,09;0,0;4,91;9,61;-0,0;0;0
8467;0,0;-0,02;42,0;-1,08;0,02;0,01;1000;0;0;0;16,76;20,1;42;32;254,0;254,0;0;0,21;4,0;6;90,5;-0,0;35,28;0,67;0,23;4,95;9,61;-0,0;0;0
8477;0,0;-0,02;42,0;-1,15;0,0;0,02;1000;0;0;0;16,67;20,1;42;32;254,0;254,0;0;0,21;4,0;6;90,5;-0,0;35,08;0,04;0,69;4,95;9,6;-0,0;0;0
8487;0,0;-0,03;42,0;-1,23;0,0;0,09;1000;0;0;0;16,64;20,2;43;32;254,0;254,0;0;0,21;4,0;6;90,5;-0,0;35,2;0,04;3,0;4,95;9,6;-0,0;0;0
8497;0,0;-0,01;42,0;-1,35;0,04;0,16;1000;0;0;0;16,82;20,2;43;32;254,0;254,0;0;0,21;4,1;7;90,5;-0,0;35,58;1,3;5,54;4,99;9,59;-0,0;0;0
8507;0,0;-0,02;42,0;-0,94;0,05;0,26;1000;0;0;0;16,89;20,2;43;32;254,0;254,0;0;0,21;4,1;7;90,5;-0,0;35,73;1,51;8,78;4,99;9,6;-0,0;0;0
8517;0,0;-0,03;42,0;-1,11;0,03;0,27;1000;0;0;0;16,69;20,2;43;32;254,0;254,0;0;0,21;4,1;7;90,5;-0,0;35,3;0,88;9,01;4,99;9,59;-0,0;0;0
8527;0,0;-0,01;41,97;-1,44;-0,02;0,1;1000;0;0;0;16,19;21,0;44;32;254,0;254,0;0;0,21;4,1;7;90,5;-0,0;35,6;0,8;3,46;4,99;9,59;-0,0;0;0
8537;0,0;-0,02;42,0;-1,27;0,02;-0,03;1000;0;0;0;16,61;21,0;44;32;254,0;254,0;0;0,21;4,0;8;90,5;-0,0;36,52;0,67;-0,92;5,03;9,59;-0,0;0;0
8547;0,0;-0,01;42,0;-1,13;0,05;-0,02;1000;0;0;0;16,72;21,0;44;32;254,0;254,0;0;0,21;4,0;8;90,5;-0,0;36,76;1,72;-0,69;5,03;9,58;-0,0;0;0
8557;0,0;-0,02;42,0;-1,04;0,06;0,01;1000;0;0;0;16,55;21,0;44;32;254,0;254,0;0;0,21;4,0;8;90,5;-0,0;36,38;1,93;0,23;5,03;9,58;-0,0;0;0
8567;0,0;-0,03;41,99;-1,21;-0,03;0,06;1000;0;0;0;16,39;21,2;45;32;254,0;254,0;0;0,21;4,1;9;90,5;-0,0;36,38;1,01;2,08;5,07;9,57;-0,0;0;0
8577;0,0;-0,01;42,01;-1,23;0,02;0,14;1000;0;0;0;16,48;21,2;45;32;254,0;254,0;0;0,21;4,1;9;90,5;-0,0;36,59;0,67;4,85;5,07;9,58;-0,0;0;0
8587;0,0;-0,03;42,01;-1,13;0,01;0,25;1000;0;0;0;16,52;21,2;45;32;254,0;254,0;0;0,21;4,1;9;90,5;-0,0;36,68;0,46;8,32;5,07;9,57;-0,0;0;0
8597;0,0;-0,03;41,99;-1,0;0,06;0,23;1000;0;0;0;16,52;21,2;45;32;254,0;254,0;0;0,21;4,1;9;90,5;-0,0;36,66;2,14;7,62;5,07;9,57;-0,0;0;0
8607;0,0;-0,03;41,99;-1,23;-0,04;0,08;1000;0;0;0;17,29;20,1;46;32;254,0;254,0;0;0,21;4,0;10;90,5;-0,0;36,39;1,22;2,77;5,11;9,57;-0,0;0;0
8617;0,0;-0,02;42,0;-1,18;0,01;-0,03;1000;0;0;0;17,19;20,1;46;32;254,0;254,0;0;0,21;4,0;10;90,5;-0,0;36,18;0,25;-0,92;5,11;9,56;-0,0;0;0
8627;0,0;-0,01;42,0;-1,17;0,04;0,01;1000;0;0;0;17,34;20,1;46;32;254,0;254,0;0;0,21;4,0;10;90,5;-0,0;36,49;1,3;0,46;5,11;9,56;-0,0;0;0
8637;0,0;-0,02;42,01;-1,14;0,05;0,03;1000;0;0;0;17,34;20,1;46;32;254,0;254,0;0;0,21;4,1;11;90,5;-0,0;36,49;1,72;1,16;5,14;9,55;-0,0;0;0
8647;0,0;-0,03;41,97;-1,24;-0,01;0,14;1000;0;0;0;17,04;20,5;47;32;254,0;254,0;0;0,21;4,1;11;90,5;-0,0;36,57;0,38;4,62;5,14;9,55;-0,0;0;0
8657;0,0;-0,03;41,99;-1,35;0,01;0,16;1000;0;0;0;16,93;20,5;47;32;254,0;254,0;0;0,21;4,1;11;90,5;-0,0;36,34;0,46;5,31;5,14;9,55;-0,0;0;0
8667;0,0;-0,03;42,01;-1,13;0,01;0,23;1000;0;0;0;17,07;20,5;47;32;254,0;254,0;0;0,21;4,1;11;90,5;-0,0;36,63;0,46;7,86;5,14;9,55;-0,0;0;0
8677;0,0;-0,02;42,02;-1,36;0,03;0,14;1000;0;0;0;17,1;20,5;47;32;254,0;254,0;0;0,21;4,0;12;90,5;-0,0;36,71;0,88;4,85;5,18;9,55;-0,0;0;0
